"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"34798.46499999985","micr.con.consent.html","consent","external-html","0","34836","0.0-0.0","5c8d7f4ca5092100014b00a4","condA","","","","","","","","","","","","","","","","",""
"68680.99000002258","","instructions","instructions","1","103521","0.0-1.0","5c8d7f4ca5092100014b00a4","condA","[{""page_index"":0,""viewing_time"":15602.450000005774},{""page_index"":1,""viewing_time"":34397.76000002166},{""page_index"":2,""viewing_time"":18680.149999971036}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","104024","0.0-2.0-0.0","5c8d7f4ca5092100014b00a4","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5857.0250000339","","tonetest","audio-button-response","3","109887","0.0-2.0-1.0","5c8d7f4ca5092100014b00a4","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","110389","0.0-2.0-0.1","5c8d7f4ca5092100014b00a4","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5966.829999990296","","tonetest","audio-button-response","5","116357","0.0-2.0-1.1","5c8d7f4ca5092100014b00a4","condA","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","116859","0.0-2.0-0.2","5c8d7f4ca5092100014b00a4","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4556.365000025835","","tonetest","audio-button-response","7","121417","0.0-2.0-1.2","5c8d7f4ca5092100014b00a4","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","121918","0.0-2.0-0.3","5c8d7f4ca5092100014b00a4","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4469.1449999809265","","tonetest","audio-button-response","9","126389","0.0-2.0-1.3","5c8d7f4ca5092100014b00a4","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","126890","0.0-2.0-0.4","5c8d7f4ca5092100014b00a4","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4681.429999996908","","tonetest","audio-button-response","11","131573","0.0-2.0-1.4","5c8d7f4ca5092100014b00a4","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","132075","0.0-2.0-0.5","5c8d7f4ca5092100014b00a4","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
