"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"10150.605000031646","micr.con.consent.html","consent","external-html","0","10303","0.0-0.0","5ab3fc4b5f01000001cb07e2","condA","","","","","","","","","","","","","","","","",""
"26962.924999999814","","instructions","instructions","1","37269","0.0-1.0","5ab3fc4b5f01000001cb07e2","condA","[{""page_index"":0,""viewing_time"":5698.930000013206},{""page_index"":1,""viewing_time"":9540.219999966212},{""page_index"":2,""viewing_time"":11723.165000032168}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","37771","0.0-2.0-0.0","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4997.419999970589","","tonetest","audio-button-response","3","42770","0.0-2.0-1.0","5ab3fc4b5f01000001cb07e2","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","43271","0.0-2.0-0.1","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4346.200000029057","","tonetest","audio-button-response","5","47619","0.0-2.0-1.1","5ab3fc4b5f01000001cb07e2","condA","","../../src/audio/toneTest_5.wav","","2","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","48120","0.0-2.0-0.2","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3952.1249999525025","","tonetest","audio-button-response","7","52073","0.0-2.0-1.2","5ab3fc4b5f01000001cb07e2","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","52577","0.0-2.0-0.3","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4231.625000014901","","tonetest","audio-button-response","9","56809","0.0-2.0-1.3","5ab3fc4b5f01000001cb07e2","condA","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","57312","0.0-2.0-0.4","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4526.1199999949895","","tonetest","audio-button-response","11","61839","0.0-2.0-1.4","5ab3fc4b5f01000001cb07e2","condA","","../../src/audio/toneTest_4.wav","","0","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","62340","0.0-2.0-0.5","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4211.769999994431","","tonetest","audio-button-response","13","66553","0.0-2.0-1.5","5ab3fc4b5f01000001cb07e2","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"16286.670000001322","","instructions","html-keyboard-response","14","82840","0.0-3.0","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center""><p><b>Your score was 4/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","85649","0.0-4.0","5ab3fc4b5f01000001cb07e2","condA","","","","","","","true","","","","","","","","","",""
"22983.67500002496","","instructions","instructions","16","108633","0.0-5.0","5ab3fc4b5f01000001cb07e2","condA","[{""page_index"":0,""viewing_time"":22983.554999984335}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","109136","0.0-6.0-0.0","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"7883","","practice","audio-keyboard-response","18","117026","0.0-6.0-1.0","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","118030","0.0-6.0-0.1","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"5375","","practice","audio-keyboard-response","20","123407","0.0-6.0-1.1","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","124411","0.0-6.0-0.2","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3187","","practice","audio-keyboard-response","22","127599","0.0-6.0-1.2","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","23","128603","0.0-6.0-0.3","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2786","","practice","audio-keyboard-response","24","131393","0.0-6.0-1.3","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"1418.4649999951944","","instructions","instructions","25","133315","0.0-7.0","5ab3fc4b5f01000001cb07e2","condA","[{""page_index"":0,""viewing_time"":1418.34499995457}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","26","133819","0.0-8.0-0.0","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3204","","test","audio-keyboard-response","27","137029","0.0-8.0-1.0","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S9_AU_16_axb_Step-7.wav","49","","","","","AU","resources/audio/wordStim/S9_AU_16_axb_Step-7.wav","S9","16","axb","7","CN","0","1","false"
"null","","fixation","html-keyboard-response","28","138034","0.0-8.0-0.1","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4627","","test","audio-keyboard-response","29","142663","0.0-8.0-1.1","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S9_AU_18_bxa_Step-2.wav","48","","","","","AU","resources/audio/wordStim/S9_AU_18_bxa_Step-2.wav","S9","18","bxa","2","CN","1","0","false"
"null","","fixation","html-keyboard-response","30","143665","0.0-8.0-0.2","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3164","","test","audio-keyboard-response","31","146830","0.0-8.0-1.2","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S9_AI_23_axb_Step-10.wav","48","","","","","AI","resources/audio/wordStim/S9_AI_23_axb_Step-10.wav","S9","23","axb","10","CN","0","0","true"
"null","","fixation","html-keyboard-response","32","147834","0.0-8.0-0.3","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3268","","test","audio-keyboard-response","33","151101","0.0-8.0-1.3","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S9_AI_30_axb_Step-10.wav","49","","","","","AI","resources/audio/wordStim/S9_AI_30_axb_Step-10.wav","S9","30","axb","10","CN","0","1","false"
"null","","fixation","html-keyboard-response","34","152106","0.0-8.0-0.4","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2943","","test","audio-keyboard-response","35","155050","0.0-8.0-1.4","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S9_AU_14_axb_Step-7.wav","48","","","","","AU","resources/audio/wordStim/S9_AU_14_axb_Step-7.wav","S9","14","axb","7","CN","0","0","true"
"null","","fixation","html-keyboard-response","36","156054","0.0-8.0-0.5","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3181","","test","audio-keyboard-response","37","159235","0.0-8.0-1.5","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S9_AU_11_axb_Step-3.wav","49","","","","","AU","resources/audio/wordStim/S9_AU_11_axb_Step-3.wav","S9","11","axb","3","CN","0","1","false"
"null","","fixation","html-keyboard-response","38","160239","0.0-8.0-0.6","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2653","","test","audio-keyboard-response","39","162894","0.0-8.0-1.6","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S3_AU_19_axb_Step-10.wav","49","","","","","AU","resources/audio/wordStim/S3_AU_19_axb_Step-10.wav","S3","19","axb","10","MI","0","1","false"
"null","","fixation","html-keyboard-response","40","163896","0.0-8.0-0.7","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2537","","test","audio-keyboard-response","41","166435","0.0-8.0-1.7","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S3_AU_14_axb_Step-3.wav","49","","","","","AU","resources/audio/wordStim/S3_AU_14_axb_Step-3.wav","S3","14","axb","3","MI","0","1","false"
"null","","fixation","html-keyboard-response","42","167436","0.0-8.0-0.8","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2769","","test","audio-keyboard-response","43","170205","0.0-8.0-1.8","5ab3fc4b5f01000001cb07e2","condA","","resources/audio/wordStim/S3_AU_20_axb_Step-5.wav","49","","","","","AU","resources/audio/wordStim/S3_AU_20_axb_Step-5.wav","S3","20","axb","5","MI","0","1","false"
"null","","fixation","html-keyboard-response","44","171210","0.0-8.0-0.9","5ab3fc4b5f01000001cb07e2","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
