"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"19609.935000014957","micr.con.consent.html","consent","external-html","0","19790","0.0-0.0","5f1db15b22c07d01e51960ad","condA","","","","","","","","","","","","","","","","",""
"11279.144999978598","","instructions","instructions","1","31072","0.0-1.0","5f1db15b22c07d01e51960ad","condA","[{""page_index"":0,""viewing_time"":4041.780000028666},{""page_index"":1,""viewing_time"":5915.574999991804},{""page_index"":2,""viewing_time"":1320.3449999564327}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","31575","0.0-2.0-0.0","5f1db15b22c07d01e51960ad","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4135.474999959115","","tonetest","audio-button-response","3","35715","0.0-2.0-1.0","5f1db15b22c07d01e51960ad","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","36222","0.0-2.0-0.1","5f1db15b22c07d01e51960ad","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4274.5299999951385","","tonetest","audio-button-response","5","40500","0.0-2.0-1.1","5f1db15b22c07d01e51960ad","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","41012","0.0-2.0-0.2","5f1db15b22c07d01e51960ad","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4323.950000049081","","tonetest","audio-button-response","7","45340","0.0-2.0-1.2","5f1db15b22c07d01e51960ad","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","45852","0.0-2.0-0.3","5f1db15b22c07d01e51960ad","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4159.699999960139","","tonetest","audio-button-response","9","50015","0.0-2.0-1.3","5f1db15b22c07d01e51960ad","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","50533","0.0-2.0-0.4","5f1db15b22c07d01e51960ad","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4176.100000040606","","tonetest","audio-button-response","11","54712","0.0-2.0-1.4","5f1db15b22c07d01e51960ad","condA","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
