"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"13918.739999999958","micr.con.consent.html","consent","external-html","0","14007","0.0-0.0","5f11f98efbaf2b0ef855ec6b","condA","","","","","","","","","","","","","","","","",""
"15220.024999999965","","instructions","instructions","1","29229","0.0-1.0","5f11f98efbaf2b0ef855ec6b","condA","[{""page_index"":0,""viewing_time"":6036.605000000007},{""page_index"":1,""viewing_time"":4925.964999999906},{""page_index"":2,""viewing_time"":4256.360000000088}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","29731","0.0-2.0-0.0","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4696.280000000006","","tonetest","audio-button-response","3","34431","0.0-2.0-1.0","5f11f98efbaf2b0ef855ec6b","condA","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","34934","0.0-2.0-0.1","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4453.669999999991","","tonetest","audio-button-response","5","39389","0.0-2.0-1.1","5f11f98efbaf2b0ef855ec6b","condA","","../../src/audio/toneTest_2.wav","","2","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","39895","0.0-2.0-0.2","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"7693.185000000085","","tonetest","audio-button-response","7","47590","0.0-2.0-1.2","5f11f98efbaf2b0ef855ec6b","condA","","../../src/audio/toneTest_3.wav","","0","2","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","48095","0.0-2.0-0.3","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5128.234999999906","","tonetest","audio-button-response","9","53225","0.0-2.0-1.3","5f11f98efbaf2b0ef855ec6b","condA","","../../src/audio/toneTest_5.wav","","2","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","53728","0.0-2.0-0.4","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4769.5650000000605","","tonetest","audio-button-response","11","58499","0.0-2.0-1.4","5f11f98efbaf2b0ef855ec6b","condA","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","59005","0.0-2.0-0.5","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4666.290000000008","","tonetest","audio-button-response","13","63673","0.0-2.0-1.5","5f11f98efbaf2b0ef855ec6b","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"5265.8599999999715","","instructions","html-keyboard-response","14","68941","0.0-3.0","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center""><p><b>Your score was 3/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","72339","0.0-4.0","5f11f98efbaf2b0ef855ec6b","condA","","","","","","","true","","","","","","","","","",""
"2722.6349999999657","","instructions","instructions","16","75062","0.0-5.0","5f11f98efbaf2b0ef855ec6b","condA","[{""page_index"":0,""viewing_time"":2722.3900000000285}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","75566","0.0-6.0-0.0","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"24834","","practice","audio-keyboard-response","18","100400","0.0-6.0-1.0","5f11f98efbaf2b0ef855ec6b","condA","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","101403","0.0-6.0-0.1","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"7303","","practice","audio-keyboard-response","20","108708","0.0-6.0-1.1","5f11f98efbaf2b0ef855ec6b","condA","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","109713","0.0-6.0-0.2","5f11f98efbaf2b0ef855ec6b","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
