"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"8254.220000002533","micr.con.consent.html","consent","external-html","0","8366","0.0-0.0","5f13786da54419389fc40b64","condA","","","","","","","","","","","","","","","","",""
"19861.095000000205","","instructions","instructions","1","28233","0.0-1.0","5f13786da54419389fc40b64","condA","[{""page_index"":0,""viewing_time"":2551.180000009481},{""page_index"":1,""viewing_time"":15620.19499996677},{""page_index"":2,""viewing_time"":1687.8799999831244}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","28739","0.0-2.0-0.0","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5091.194999986328","","tonetest","audio-button-response","3","33835","0.0-2.0-1.0","5f13786da54419389fc40b64","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","34345","0.0-2.0-0.1","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4457.5649999897","","tonetest","audio-button-response","5","38808","0.0-2.0-1.1","5f13786da54419389fc40b64","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","39313","0.0-2.0-0.2","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4448.429999989457","","tonetest","audio-button-response","7","43764","0.0-2.0-1.2","5f13786da54419389fc40b64","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","44268","0.0-2.0-0.3","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5047.120000002906","","tonetest","audio-button-response","9","49319","0.0-2.0-1.3","5f13786da54419389fc40b64","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","49826","0.0-2.0-0.4","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4462.0649999706075","","tonetest","audio-button-response","11","54291","0.0-2.0-1.4","5f13786da54419389fc40b64","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","54797","0.0-2.0-0.5","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4468.014999991283","","tonetest","audio-button-response","13","59269","0.0-2.0-1.5","5f13786da54419389fc40b64","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"2929.8900000285357","","instructions","html-keyboard-response","14","62203","0.0-3.0","5f13786da54419389fc40b64","condA","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","65564","0.0-4.0","5f13786da54419389fc40b64","condA","","","","","","","true","","","","","","","","","",""
"38544.69499998959","","instructions","instructions","16","104110","0.0-5.0","5f13786da54419389fc40b64","condA","[{""page_index"":0,""viewing_time"":38544.504999998026}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","104615","0.0-6.0-0.0","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"31939","","practice","audio-keyboard-response","18","136709","0.0-6.0-1.0","5f13786da54419389fc40b64","condA","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","137714","0.0-6.0-0.1","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"6960","","practice","audio-keyboard-response","20","144681","0.0-6.0-1.1","5f13786da54419389fc40b64","condA","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","145688","0.0-6.0-0.2","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3910","","practice","audio-keyboard-response","22","149603","0.0-6.0-1.2","5f13786da54419389fc40b64","condA","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","23","150611","0.0-6.0-0.3","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4090","","practice","audio-keyboard-response","24","154705","0.0-6.0-1.3","5f13786da54419389fc40b64","condA","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"2109.2800000333227","","instructions","instructions","25","157318","0.0-7.0","5f13786da54419389fc40b64","condA","[{""page_index"":0,""viewing_time"":2108.910000009928}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","26","157822","0.0-8.0-0.0","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3431","","test","audio-keyboard-response","27","161246","0.0-8.0-1.0","5f13786da54419389fc40b64","condA","","resources/audio/wordStim/S9_AU_13_axb_Step-5.wav","49","","","","","AU","resources/audio/wordStim/S9_AU_13_axb_Step-5.wav","S9","13","axb","5","CN","0","1","false"
"null","","fixation","html-keyboard-response","28","162254","0.0-8.0-0.1","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4818","","test","audio-keyboard-response","29","167083","0.0-8.0-1.1","5f13786da54419389fc40b64","condA","","resources/audio/wordStim/S9_AI_29_bxa_Step-8.wav","49","","","","","AI","resources/audio/wordStim/S9_AI_29_bxa_Step-8.wav","S9","29","bxa","8","CN","1","1","true"
"null","","fixation","html-keyboard-response","30","168089","0.0-8.0-0.2","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3402","","test","audio-keyboard-response","31","171484","0.0-8.0-1.2","5f13786da54419389fc40b64","condA","","resources/audio/wordStim/S3_AU_15_axb_Step-5.wav","49","","","","","AU","resources/audio/wordStim/S3_AU_15_axb_Step-5.wav","S3","15","axb","5","MI","0","1","false"
"null","","fixation","html-keyboard-response","32","172489","0.0-8.0-0.3","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"10701","","test","audio-keyboard-response","33","183190","0.0-8.0-1.3","5f13786da54419389fc40b64","condA","","resources/audio/wordStim/S3_AU_20_bxa_Step-8.wav","48","","","","","AU","resources/audio/wordStim/S3_AU_20_bxa_Step-8.wav","S3","20","bxa","8","MI","1","0","false"
"null","","fixation","html-keyboard-response","34","184200","0.0-8.0-0.4","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3030","","test","audio-keyboard-response","35","187228","0.0-8.0-1.4","5f13786da54419389fc40b64","condA","","resources/audio/wordStim/S3_AU_14_axb_Step-9.wav","49","","","","","AU","resources/audio/wordStim/S3_AU_14_axb_Step-9.wav","S3","14","axb","9","MI","0","1","false"
"null","","fixation","html-keyboard-response","36","188234","0.0-8.0-0.5","5f13786da54419389fc40b64","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4029","","test","audio-keyboard-response","37","192269","0.0-8.0-1.5","5f13786da54419389fc40b64","condA","","resources/audio/wordStim/S3_AU_14_bxa_Step-6.wav","48","","","","","AU","resources/audio/wordStim/S3_AU_14_bxa_Step-6.wav","S3","14","bxa","6","MI","1","0","false"
