"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"22543.170000019018","micr.con.consent.html","consent","external-html","0","27180","0.0-0.0","5bdc8d12b2fff7000189b6f8","condA","","","","","","","","","","","","","","","","",""
"45926.60000000615","","instructions","instructions","1","73108","0.0-1.0","5bdc8d12b2fff7000189b6f8","condA","[{""page_index"":0,""viewing_time"":20239.440000033937},{""page_index"":1,""viewing_time"":11176.799999957439},{""page_index"":2,""viewing_time"":14509.425000054762}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","73611","0.0-2.0-0.0","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6393.255000002682","","tonetest","audio-button-response","3","80019","0.0-2.0-1.0","5bdc8d12b2fff7000189b6f8","condA","","../../src/audio/toneTest_5.wav","","2","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","80522","0.0-2.0-0.1","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"7862.759999989066","","tonetest","audio-button-response","5","88386","0.0-2.0-1.1","5bdc8d12b2fff7000189b6f8","condA","","../../src/audio/toneTest_4.wav","","2","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","88888","0.0-2.0-0.2","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"8502.395000017714","","tonetest","audio-button-response","7","97393","0.0-2.0-1.2","5bdc8d12b2fff7000189b6f8","condA","","../../src/audio/toneTest_5.wav","","1","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","97895","0.0-2.0-0.3","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6434.629999974277","","tonetest","audio-button-response","9","104333","0.0-2.0-1.3","5bdc8d12b2fff7000189b6f8","condA","","../../src/audio/toneTest_5.wav","","2","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","104835","0.0-2.0-0.4","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6859.560000011697","","tonetest","audio-button-response","11","111698","0.0-2.0-1.4","5bdc8d12b2fff7000189b6f8","condA","","../../src/audio/toneTest_2.wav","","0","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","112200","0.0-2.0-0.5","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6333.670000021812","","tonetest","audio-button-response","13","118537","0.0-2.0-1.5","5bdc8d12b2fff7000189b6f8","condA","","../../src/audio/toneTest_1.wav","","1","2","false","","","","","","","","","","",""
"18368.4549999889","","instructions","html-keyboard-response","14","136908","0.0-3.0","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center""><p><b>Your score was 0/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","140849","0.0-4.0","5bdc8d12b2fff7000189b6f8","condA","","","","","","","true","","","","","","","","","",""
"27904.23499996541","","instructions","instructions","16","168755","0.0-5.0","5bdc8d12b2fff7000189b6f8","condA","[{""page_index"":0,""viewing_time"":27903.874999959953}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","169260","0.0-6.0-0.0","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4792","","practice","audio-keyboard-response","18","174699","0.0-6.0-1.0","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","175703","0.0-6.0-0.1","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4931","","practice","audio-keyboard-response","20","180638","0.0-6.0-1.1","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","181640","0.0-6.0-0.2","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2840","","practice","audio-keyboard-response","22","184490","0.0-6.0-1.2","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","23","185494","0.0-6.0-0.3","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2819","","practice","audio-keyboard-response","24","188317","0.0-6.0-1.3","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","48","","","","","","","","","","","","","",""
"3413.8599999714643","","instructions","instructions","25","192234","0.0-7.0","5bdc8d12b2fff7000189b6f8","condA","[{""page_index"":0,""viewing_time"":3413.509999983944}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","26","192740","0.0-8.0-0.0","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3611","","test","audio-keyboard-response","27","196348","0.0-8.0-1.0","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S3_AU_17_bxa_Step-4.wav","48","","","","","AU","resources/audio/wordStim/S3_AU_17_bxa_Step-4.wav","S3","17","bxa","4","MI","1","0","false"
"null","","fixation","html-keyboard-response","28","197357","0.0-8.0-0.1","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2891","","test","audio-keyboard-response","29","200251","0.0-8.0-1.1","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S9_AU_13_axb_Step-7.wav","48","","","","","AU","resources/audio/wordStim/S9_AU_13_axb_Step-7.wav","S9","13","axb","7","CN","0","0","true"
"null","","fixation","html-keyboard-response","30","201258","0.0-8.0-0.2","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3061","","test","audio-keyboard-response","31","204321","0.0-8.0-1.2","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S3_AI_28_bxa_Step-8.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_28_bxa_Step-8.wav","S3","28","bxa","8","MI","1","0","false"
"null","","fixation","html-keyboard-response","32","205327","0.0-8.0-0.3","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3029","","test","audio-keyboard-response","33","208358","0.0-8.0-1.3","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S9_AU_11_bxa_Step-4.wav","48","","","","","AU","resources/audio/wordStim/S9_AU_11_bxa_Step-4.wav","S9","11","bxa","4","CN","1","0","false"
"null","","fixation","html-keyboard-response","34","209362","0.0-8.0-0.4","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2760","","test","audio-keyboard-response","35","212118","0.0-8.0-1.4","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S3_AI_25_axb_Step-9.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_25_axb_Step-9.wav","S3","25","axb","9","MI","0","0","true"
"null","","fixation","html-keyboard-response","36","213123","0.0-8.0-0.5","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3011","","test","audio-keyboard-response","37","216128","0.0-8.0-1.5","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S3_AU_14_axb_Step-9.wav","48","","","","","AU","resources/audio/wordStim/S3_AU_14_axb_Step-9.wav","S3","14","axb","9","MI","0","0","true"
"null","","fixation","html-keyboard-response","38","217136","0.0-8.0-0.6","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2552","","test","audio-keyboard-response","39","219689","0.0-8.0-1.6","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S3_AU_15_bxa_Step-6.wav","49","","","","","AU","resources/audio/wordStim/S3_AU_15_bxa_Step-6.wav","S3","15","bxa","6","MI","1","1","true"
"null","","fixation","html-keyboard-response","40","220696","0.0-8.0-0.7","5bdc8d12b2fff7000189b6f8","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3000","","test","audio-keyboard-response","41","223702","0.0-8.0-1.7","5bdc8d12b2fff7000189b6f8","condA","","resources/audio/wordStim/S3_AI_23_axb_Step-5.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_23_axb_Step-5.wav","S3","23","axb","5","MI","0","0","true"
