"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"17210","micr.con.consent.html","consent","external-html","0","17294","0.0-0.0","5e6d6b3fe152873320a57f07","condA","","","","","","","","","","","","","","","","",""
"79394","","instructions","instructions","1","96697","0.0-1.0","5e6d6b3fe152873320a57f07","condA","[{""page_index"":0,""viewing_time"":37274},{""page_index"":1,""viewing_time"":22699},{""page_index"":2,""viewing_time"":19420}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","97205","0.0-2.0-0.0","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5461","","tonetest","audio-button-response","3","102734","0.0-2.0-1.0","5e6d6b3fe152873320a57f07","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","103240","0.0-2.0-0.1","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4320","","tonetest","audio-button-response","5","107570","0.0-2.0-1.1","5e6d6b3fe152873320a57f07","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","108074","0.0-2.0-0.2","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4351","","tonetest","audio-button-response","7","112430","0.0-2.0-1.2","5e6d6b3fe152873320a57f07","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","112934","0.0-2.0-0.3","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4864","","tonetest","audio-button-response","9","117801","0.0-2.0-1.3","5e6d6b3fe152873320a57f07","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","118306","0.0-2.0-0.4","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4408","","tonetest","audio-button-response","11","122722","0.0-2.0-1.4","5e6d6b3fe152873320a57f07","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","123227","0.0-2.0-0.5","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6067","","tonetest","audio-button-response","13","129297","0.0-2.0-1.5","5e6d6b3fe152873320a57f07","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"5602","","instructions","html-keyboard-response","14","134905","0.0-3.0","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","139670","0.0-4.0","5e6d6b3fe152873320a57f07","condA","","","","","","","true","","","","","","","","","",""
"41748","","instructions","instructions","16","181424","0.0-5.0","5e6d6b3fe152873320a57f07","condA","[{""page_index"":0,""viewing_time"":41747}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","181927","0.0-6.0-0.0","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"11248","","practice","audio-keyboard-response","18","193177","0.0-6.0-1.0","5e6d6b3fe152873320a57f07","condA","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","194185","0.0-6.0-0.1","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"9629","","practice","audio-keyboard-response","20","203811","0.0-6.0-1.1","5e6d6b3fe152873320a57f07","condA","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","204816","0.0-6.0-0.2","5e6d6b3fe152873320a57f07","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
