"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"14953.770000021905","micr.con.consent.html","consent","external-html","0","15299","0.0-0.0","5f3288335f50bd0447d73c74","condB","","","","","","","","","","","","","","","","",""
"51280.815000180155","","instructions","instructions","1","66582","0.0-1.0","5f3288335f50bd0447d73c74","condB","[{""page_index"":0,""viewing_time"":9679.035000037402},{""page_index"":1,""viewing_time"":15823.139999993145},{""page_index"":2,""viewing_time"":25777.745000086725}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","67085","0.0-2.0-0.0","5f3288335f50bd0447d73c74","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5468.634999822825","","tonetest","audio-button-response","3","72560","0.0-2.0-1.0","5f3288335f50bd0447d73c74","condB","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","73063","0.0-2.0-0.1","5f3288335f50bd0447d73c74","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4896.174999885261","","tonetest","audio-button-response","5","77962","0.0-2.0-1.1","5f3288335f50bd0447d73c74","condB","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","78464","0.0-2.0-0.2","5f3288335f50bd0447d73c74","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4675.654999911785","","tonetest","audio-button-response","7","83141","0.0-2.0-1.2","5f3288335f50bd0447d73c74","condB","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","83644","0.0-2.0-0.3","5f3288335f50bd0447d73c74","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4190.179999917746","","tonetest","audio-button-response","9","87835","0.0-2.0-1.3","5f3288335f50bd0447d73c74","condB","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","88339","0.0-2.0-0.4","5f3288335f50bd0447d73c74","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4631.440000142902","","tonetest","audio-button-response","11","92975","0.0-2.0-1.4","5f3288335f50bd0447d73c74","condB","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","93477","0.0-2.0-0.5","5f3288335f50bd0447d73c74","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4391.455000266433","","tonetest","audio-button-response","13","97870","0.0-2.0-1.5","5f3288335f50bd0447d73c74","condB","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
