"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"25309.399999998277","micr.con.consent.html","consent","external-html","0","25356","0.0-0.0","5d9d5debf346240014428500","condB","","","","","","","","","","","","","","","","",""
"60925.52499999874","","instructions","instructions","1","86297","0.0-1.0","5d9d5debf346240014428500","condB","[{""page_index"":0,""viewing_time"":38167.90499999479},{""page_index"":1,""viewing_time"":14357.045000011567},{""page_index"":2,""viewing_time"":8398.130000001402}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","86802","0.0-2.0-0.0","5d9d5debf346240014428500","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4840.96000000136","","tonetest","audio-button-response","3","91650","0.0-2.0-1.0","5d9d5debf346240014428500","condB","","../../src/audio/toneTest_6.wav","","1","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","92156","0.0-2.0-0.1","5d9d5debf346240014428500","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4672.14999999851","","tonetest","audio-button-response","5","96831","0.0-2.0-1.1","5d9d5debf346240014428500","condB","","../../src/audio/toneTest_5.wav","","2","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","97339","0.0-2.0-0.2","5d9d5debf346240014428500","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4848.964999997406","","tonetest","audio-button-response","7","102192","0.0-2.0-1.2","5d9d5debf346240014428500","condB","","../../src/audio/toneTest_3.wav","","0","2","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","102699","0.0-2.0-0.3","5d9d5debf346240014428500","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4724.549999998999","","tonetest","audio-button-response","9","107427","0.0-2.0-1.3","5d9d5debf346240014428500","condB","","../../src/audio/toneTest_2.wav","","2","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","107933","0.0-2.0-0.4","5d9d5debf346240014428500","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6281.640000001062","","tonetest","audio-button-response","11","114220","0.0-2.0-1.4","5d9d5debf346240014428500","condB","","../../src/audio/toneTest_4.wav","","2","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","114724","0.0-2.0-0.5","5d9d5debf346240014428500","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
