"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"12555","micr.con.consent.html","consent","external-html","0","12648","0.0-0.0","5ec896da2fdab637ae54bda4","condB","","","","","","","","","","","","","","","","",""
"38038","","instructions","instructions","1","50693","0.0-1.0","5ec896da2fdab637ae54bda4","condB","[{""page_index"":0,""viewing_time"":16057.999999999996},{""page_index"":1,""viewing_time"":7059},{""page_index"":2,""viewing_time"":14920}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","51197","0.0-2.0-0.0","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5714","","tonetest","audio-button-response","3","56945","0.0-2.0-1.0","5ec896da2fdab637ae54bda4","condB","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","57447","0.0-2.0-0.1","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4626","","tonetest","audio-button-response","5","62075","0.0-2.0-1.1","5ec896da2fdab637ae54bda4","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","62577","0.0-2.0-0.2","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6161.000000000015","","tonetest","audio-button-response","7","68741","0.0-2.0-1.2","5ec896da2fdab637ae54bda4","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","69244","0.0-2.0-0.3","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4982","","tonetest","audio-button-response","9","74228","0.0-2.0-1.3","5ec896da2fdab637ae54bda4","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","74734","0.0-2.0-0.4","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6259","","tonetest","audio-button-response","11","81013","0.0-2.0-1.4","5ec896da2fdab637ae54bda4","condB","","../../src/audio/toneTest_5.wav","","1","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","81521","0.0-2.0-0.5","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4506","","tonetest","audio-button-response","13","86029","0.0-2.0-1.5","5ec896da2fdab637ae54bda4","condB","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"7495","","instructions","html-keyboard-response","14","93526","0.0-3.0","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center""><p><b>Your score was 5/6.</b></p><p>If you scored below 6, please ensure that you are wearing properly functioning headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","99084","0.0-4.0","5ec896da2fdab637ae54bda4","condB","","","","","","","true","","","","","","","","","",""
"41627.00000000003","","instructions","instructions","16","140713","0.0-5.0","5ec896da2fdab637ae54bda4","condB","[{""page_index"":0,""viewing_time"":41627.00000000003}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","141215","0.0-6.0-0.0","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"6269","","practice","audio-keyboard-response","18","147490","0.0-6.0-1.0","5ec896da2fdab637ae54bda4","condB","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","148493","0.0-6.0-0.1","5ec896da2fdab637ae54bda4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4124","","practice","audio-keyboard-response","20","152617","0.0-6.0-1.1","5ec896da2fdab637ae54bda4","condB","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
