"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"34316.259999759495","micr.con.consent.html","consent","external-html","0","34363","0.0-0.0","5f330e4efbd63510972cffd1","condB","","","","","","","","","","","","","","","","",""
"106452.5450002402","","instructions","instructions","1","140816","0.0-1.0","5f330e4efbd63510972cffd1","condB","[{""page_index"":0,""viewing_time"":60056.92999996245},{""page_index"":1,""viewing_time"":31323.59499949962},{""page_index"":2,""viewing_time"":15071.170000359416}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","141318","0.0-2.0-0.0","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5374.750000424683","","tonetest","audio-button-response","3","146694","0.0-2.0-1.0","5f330e4efbd63510972cffd1","condB","","../../src/audio/toneTest_3.wav","","0","2","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","147196","0.0-2.0-0.1","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4726.6099993139505","","tonetest","audio-button-response","5","151925","0.0-2.0-1.1","5f330e4efbd63510972cffd1","condB","","../../src/audio/toneTest_4.wav","","0","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","152427","0.0-2.0-0.2","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4832.329999655485","","tonetest","audio-button-response","7","157262","0.0-2.0-1.2","5f330e4efbd63510972cffd1","condB","","../../src/audio/toneTest_2.wav","","2","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","157764","0.0-2.0-0.3","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4288.0899999290705","","tonetest","audio-button-response","9","162056","0.0-2.0-1.3","5f330e4efbd63510972cffd1","condB","","../../src/audio/toneTest_2.wav","","2","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","162559","0.0-2.0-0.4","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4823.215000331402","","tonetest","audio-button-response","11","167387","0.0-2.0-1.4","5f330e4efbd63510972cffd1","condB","","../../src/audio/toneTest_1.wav","","1","2","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","167891","0.0-2.0-0.5","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4430.6600000709295","","tonetest","audio-button-response","13","172326","0.0-2.0-1.5","5f330e4efbd63510972cffd1","condB","","../../src/audio/toneTest_6.wav","","1","0","false","","","","","","","","","","",""
"75282.82000031322","","instructions","html-keyboard-response","14","247614","0.0-3.0","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center""><p><b>Your score was 0/6.</b></p><p>If you scored below 6, please ensure that you are wearing properly functioning headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","251295","0.0-4.0","5f330e4efbd63510972cffd1","condB","","","","","","","true","","","","","","","","","",""
"40574.2250001058","","instructions","instructions","16","291871","0.0-5.0","5f330e4efbd63510972cffd1","condB","[{""page_index"":0,""viewing_time"":40573.9350002259}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","292372","0.0-6.0-0.0","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4571","","practice","audio-keyboard-response","18","296954","0.0-6.0-1.0","5f330e4efbd63510972cffd1","condB","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","297956","0.0-6.0-0.1","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3469","","practice","audio-keyboard-response","20","301422","0.0-6.0-1.1","5f330e4efbd63510972cffd1","condB","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","302425","0.0-6.0-0.2","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4021","","practice","audio-keyboard-response","22","306445","0.0-6.0-1.2","5f330e4efbd63510972cffd1","condB","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","23","307448","0.0-6.0-0.3","5f330e4efbd63510972cffd1","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
