"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"25256.890000018757","micr.con.consent.html","consent","external-html","0","25412","0.0-0.0","5f3ac2069abe0e153b9aa1a4","condB","","","","","","","","","","","","","","","","",""
"47456.83000003919","","instructions","instructions","1","72874","0.0-1.0","5f3ac2069abe0e153b9aa1a4","condB","[{""page_index"":0,""viewing_time"":18352.140000031795},{""page_index"":1,""viewing_time"":16387.705000001006},{""page_index"":2,""viewing_time"":12716.199999966193}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","73377","0.0-2.0-0.0","5f3ac2069abe0e153b9aa1a4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4513.510000018869","","tonetest","audio-button-response","3","77896","0.0-2.0-1.0","5f3ac2069abe0e153b9aa1a4","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","78398","0.0-2.0-0.1","5f3ac2069abe0e153b9aa1a4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4323.554999951739","","tonetest","audio-button-response","5","82723","0.0-2.0-1.1","5f3ac2069abe0e153b9aa1a4","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","83225","0.0-2.0-0.2","5f3ac2069abe0e153b9aa1a4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3709.214999980759","","tonetest","audio-button-response","7","86935","0.0-2.0-1.2","5f3ac2069abe0e153b9aa1a4","condB","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","87436","0.0-2.0-0.3","5f3ac2069abe0e153b9aa1a4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3670.70000001695","","tonetest","audio-button-response","9","91109","0.0-2.0-1.3","5f3ac2069abe0e153b9aa1a4","condB","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","91610","0.0-2.0-0.4","5f3ac2069abe0e153b9aa1a4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3831.5200000070035","","tonetest","audio-button-response","11","95443","0.0-2.0-1.4","5f3ac2069abe0e153b9aa1a4","condB","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
