"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"48450","micr.con.consent.html","consent","external-html","0","48935","0.0-0.0","LSPC0002","condB","","","","","","","","","","","","","","","","",""
"47530","","instructions","instructions","1","96467","0.0-1.0","LSPC0002","condB","[{""page_index"":0,""viewing_time"":16010},{""page_index"":1,""viewing_time"":20260},{""page_index"":2,""viewing_time"":11260}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","96969","0.0-2.0-0.0","LSPC0002","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4324","","tonetest","audio-button-response","3","101297","0.0-2.0-1.0","LSPC0002","condB","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","101797","0.0-2.0-0.1","LSPC0002","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4240","","tonetest","audio-button-response","5","106038","0.0-2.0-1.1","LSPC0002","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","106539","0.0-2.0-0.2","LSPC0002","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4247","","tonetest","audio-button-response","7","110787","0.0-2.0-1.2","LSPC0002","condB","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","111290","0.0-2.0-0.3","LSPC0002","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3935","","tonetest","audio-button-response","9","115225","0.0-2.0-1.3","LSPC0002","condB","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","115727","0.0-2.0-0.4","LSPC0002","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3761","","tonetest","audio-button-response","11","119490","0.0-2.0-1.4","LSPC0002","condB","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
