"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"44817","micr.con.consent.html","consent","external-html","0","44853","0.0-0.0","LSPC001","condA","","","","","","","","","","","","","","","","",""
"8941","","instructions","instructions","1","53794","0.0-1.0","LSPC001","condA","[{""page_index"":0,""viewing_time"":1281},{""page_index"":1,""viewing_time"":2946},{""page_index"":2,""viewing_time"":4714}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","54295","0.0-2.0-0.0","LSPC001","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4240","","tonetest","audio-button-response","3","58539","0.0-2.0-1.0","LSPC001","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","59040","0.0-2.0-0.1","LSPC001","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4227","","tonetest","audio-button-response","5","63269","0.0-2.0-1.1","LSPC001","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","63770","0.0-2.0-0.2","LSPC001","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3929","","tonetest","audio-button-response","7","67701","0.0-2.0-1.2","LSPC001","condA","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","68203","0.0-2.0-0.3","LSPC001","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4281","","tonetest","audio-button-response","9","72485","0.0-2.0-1.3","LSPC001","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","72987","0.0-2.0-0.4","LSPC001","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4276","","tonetest","audio-button-response","11","77263","0.0-2.0-1.4","LSPC001","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","77765","0.0-2.0-0.5","LSPC001","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4168","","tonetest","audio-button-response","13","81934","0.0-2.0-1.5","LSPC001","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"872","","instructions","html-keyboard-response","14","82805","0.0-3.0","LSPC001","condA","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","84964","0.0-4.0","LSPC001","condA","","","","","","","true","","","","","","","","","",""
"18806","","instructions","instructions","16","103771","0.0-5.0","LSPC001","condA","[{""page_index"":0,""viewing_time"":18806}]","","","","","","","","","","","","","","","",""
