"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"4345234","micr.con.consent.html","consent","external-html","0","4345400","0.0-0.0","LSPC0004","condA","","","","","","","","","","","","","","","","",""
"50489","","instructions","instructions","1","4395891","0.0-1.0","LSPC0004","condA","[{""page_index"":0,""viewing_time"":39535},{""page_index"":1,""viewing_time"":9647},{""page_index"":2,""viewing_time"":1307}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","4396394","0.0-2.0-0.0","LSPC0004","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5382","","tonetest","audio-button-response","3","4401777","0.0-2.0-1.0","LSPC0004","condA","","../../src/audio/toneTest_6.wav","","1","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","4402278","0.0-2.0-0.1","LSPC0004","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3933","","tonetest","audio-button-response","5","4406212","0.0-2.0-1.1","LSPC0004","condA","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","4406717","0.0-2.0-0.2","LSPC0004","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4398","","tonetest","audio-button-response","7","4411115","0.0-2.0-1.2","LSPC0004","condA","","../../src/audio/toneTest_6.wav","","2","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","4411616","0.0-2.0-0.3","LSPC0004","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4039","","tonetest","audio-button-response","9","4415656","0.0-2.0-1.3","LSPC0004","condA","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","4416158","0.0-2.0-0.4","LSPC0004","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3412","","tonetest","audio-button-response","11","4419571","0.0-2.0-1.4","LSPC0004","condA","","../../src/audio/toneTest_3.wav","","0","2","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","4420071","0.0-2.0-0.5","LSPC0004","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3238","","tonetest","audio-button-response","13","4423311","0.0-2.0-1.5","LSPC0004","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"1295","","instructions","html-keyboard-response","14","4424606","0.0-3.0","LSPC0004","condA","","<div class=""vertical-center""><p><b>Your score was 3/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","4427136","0.0-4.0","LSPC0004","condA","","","","","","","true","","","","","","","","","",""
"22856","","instructions","instructions","16","4449994","0.0-5.0","LSPC0004","condA","[{""page_index"":0,""viewing_time"":22856}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","4450496","0.0-6.0-0.0","LSPC0004","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2736","","practice","audio-keyboard-response","18","4453231","0.0-6.0-1.0","LSPC0004","condA","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","4454232","0.0-6.0-0.1","LSPC0004","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2507","","practice","audio-keyboard-response","20","4456737","0.0-6.0-1.1","LSPC0004","condA","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","4457742","0.0-6.0-0.2","LSPC0004","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2971","","practice","audio-keyboard-response","22","4460710","0.0-6.0-1.2","LSPC0004","condA","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","23","4461712","0.0-6.0-0.3","LSPC0004","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2883","","practice","audio-keyboard-response","24","4464592","0.0-6.0-1.3","LSPC0004","condA","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"1278","","instructions","instructions","25","4466375","0.0-7.0","LSPC0004","condA","[{""page_index"":0,""viewing_time"":1278}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","26","4466878","0.0-8.0-0.0","LSPC0004","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"1971","","test","audio-keyboard-response","27","4468846","0.0-8.0-1.0","LSPC0004","condA","","resources/audio/wordStim/S3_AI_21_axb_Step-7.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_21_axb_Step-7.wav","S3","21","axb","7","MI","0","0","true"
"null","","fixation","html-keyboard-response","28","4469851","0.0-8.0-0.1","LSPC0004","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2088","","test","audio-keyboard-response","29","4471937","0.0-8.0-1.1","LSPC0004","condA","","resources/audio/wordStim/S3_AI_21_bxa_Step-8.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_21_bxa_Step-8.wav","S3","21","bxa","8","MI","1","0","false"
