"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"24078","micr.con.consent.html","consent","external-html","0","24117","0.0-0.0","5b0569619d397e00019167e4","condB","","","","","","","","","","","","","","","","",""
"42099","","instructions","instructions","1","66218","0.0-1.0","5b0569619d397e00019167e4","condB","[{""page_index"":0,""viewing_time"":13263},{""page_index"":1,""viewing_time"":15121},{""page_index"":2,""viewing_time"":13714}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","66720","0.0-2.0-0.0","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4932","","tonetest","audio-button-response","3","71656","0.0-2.0-1.0","5b0569619d397e00019167e4","condB","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","72158","0.0-2.0-0.1","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4266","","tonetest","audio-button-response","5","76426","0.0-2.0-1.1","5b0569619d397e00019167e4","condB","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","76928","0.0-2.0-0.2","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4393","","tonetest","audio-button-response","7","81322","0.0-2.0-1.2","5b0569619d397e00019167e4","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","81823","0.0-2.0-0.3","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4157","","tonetest","audio-button-response","9","85981","0.0-2.0-1.3","5b0569619d397e00019167e4","condB","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","86484","0.0-2.0-0.4","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4218","","tonetest","audio-button-response","11","90704","0.0-2.0-1.4","5b0569619d397e00019167e4","condB","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","91205","0.0-2.0-0.5","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4473","","tonetest","audio-button-response","13","95678","0.0-2.0-1.5","5b0569619d397e00019167e4","condB","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"7130","","instructions","html-keyboard-response","14","102810","0.0-3.0","5b0569619d397e00019167e4","condB","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","107224","0.0-4.0","5b0569619d397e00019167e4","condB","","","","","","","true","","","","","","","","","",""
"41980","","instructions","instructions","16","149205","0.0-5.0","5b0569619d397e00019167e4","condB","[{""page_index"":0,""viewing_time"":41980}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","149708","0.0-6.0-0.0","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3239","","practice","audio-keyboard-response","18","152945","0.0-6.0-1.0","5b0569619d397e00019167e4","condB","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","153948","0.0-6.0-0.1","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3390","","practice","audio-keyboard-response","20","157339","0.0-6.0-1.1","5b0569619d397e00019167e4","condB","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","158341","0.0-6.0-0.2","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2929","","practice","audio-keyboard-response","22","161279","0.0-6.0-1.2","5b0569619d397e00019167e4","condB","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","23","162282","0.0-6.0-0.3","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3100","","practice","audio-keyboard-response","24","165383","0.0-6.0-1.3","5b0569619d397e00019167e4","condB","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"4533","","instructions","instructions","25","170416","0.0-7.0","5b0569619d397e00019167e4","condB","[{""page_index"":0,""viewing_time"":4533}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","26","170918","0.0-8.0-0.0","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3759","","test","audio-keyboard-response","27","174673","0.0-8.0-1.0","5b0569619d397e00019167e4","condB","","resources/audio/wordStim/S3_AI_21_bxa_Step-9.wav","49","","","","","AI","resources/audio/wordStim/S3_AI_21_bxa_Step-9.wav","S3","21","bxa","9","MI","1","1","true"
"null","","fixation","html-keyboard-response","28","175677","0.0-8.0-0.1","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2929","","test","audio-keyboard-response","29","178607","0.0-8.0-1.1","5b0569619d397e00019167e4","condB","","resources/audio/wordStim/S9_AU_16_bxa_Step-10.wav","49","","","","","AU","resources/audio/wordStim/S9_AU_16_bxa_Step-10.wav","S9","16","bxa","10","CN","1","1","true"
"null","","fixation","html-keyboard-response","30","179610","0.0-8.0-0.2","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3431","","test","audio-keyboard-response","31","183043","0.0-8.0-1.2","5b0569619d397e00019167e4","condB","","resources/audio/wordStim/S3_AI_25_bxa_Step-3.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_25_bxa_Step-3.wav","S3","25","bxa","3","MI","1","0","false"
"null","","fixation","html-keyboard-response","32","184046","0.0-8.0-0.3","5b0569619d397e00019167e4","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2842","","test","audio-keyboard-response","33","186888","0.0-8.0-1.3","5b0569619d397e00019167e4","condB","","resources/audio/wordStim/S9_AU_20_axb_Step-6.wav","49","","","","","AU","resources/audio/wordStim/S9_AU_20_axb_Step-6.wav","S9","20","axb","6","CN","0","1","false"
