"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"13089","micr.con.consent.html","consent","external-html","0","13118","0.0-0.0","5c4e7b34620ba700010c5dc6","condB","","","","","","","","","","","","","","","","",""
"31602","","instructions","instructions","1","44720","0.0-1.0","5c4e7b34620ba700010c5dc6","condB","[{""page_index"":0,""viewing_time"":9675},{""page_index"":1,""viewing_time"":10755},{""page_index"":2,""viewing_time"":11172}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","45221","0.0-2.0-0.0","5c4e7b34620ba700010c5dc6","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4899","","tonetest","audio-button-response","3","50121","0.0-2.0-1.0","5c4e7b34620ba700010c5dc6","condB","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","50623","0.0-2.0-0.1","5c4e7b34620ba700010c5dc6","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4663","","tonetest","audio-button-response","5","55287","0.0-2.0-1.1","5c4e7b34620ba700010c5dc6","condB","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","55788","0.0-2.0-0.2","5c4e7b34620ba700010c5dc6","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4546","","tonetest","audio-button-response","7","60333","0.0-2.0-1.2","5c4e7b34620ba700010c5dc6","condB","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","60834","0.0-2.0-0.3","5c4e7b34620ba700010c5dc6","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4488","","tonetest","audio-button-response","9","65322","0.0-2.0-1.3","5c4e7b34620ba700010c5dc6","condB","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","65824","0.0-2.0-0.4","5c4e7b34620ba700010c5dc6","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
