"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"4762.695000001258","micr.con.consent.html","consent","external-html","0","5476","0.0-0.0","5db37bb9da032c000f9e04fa","condB","","","","","","","","","","","","","","","","",""
"28155.210000000807","","instructions","instructions","1","33636","0.0-1.0","5db37bb9da032c000f9e04fa","condB","[{""page_index"":0,""viewing_time"":12441.130000002886},{""page_index"":1,""viewing_time"":4914.279999997234},{""page_index"":2,""viewing_time"":10798.450000002049}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","34139","0.0-2.0-0.0","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5817.074999999022","","tonetest","audio-button-response","3","39961","0.0-2.0-1.0","5db37bb9da032c000f9e04fa","condB","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","40463","0.0-2.0-0.1","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4568.849999999657","","tonetest","audio-button-response","5","45034","0.0-2.0-1.1","5db37bb9da032c000f9e04fa","condB","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","45536","0.0-2.0-0.2","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4505.4999999993015","","tonetest","audio-button-response","7","50044","0.0-2.0-1.2","5db37bb9da032c000f9e04fa","condB","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","50545","0.0-2.0-0.3","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4499.13000000015","","tonetest","audio-button-response","9","55047","0.0-2.0-1.3","5db37bb9da032c000f9e04fa","condB","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","55548","0.0-2.0-0.4","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4627.389999997831","","tonetest","audio-button-response","11","60177","0.0-2.0-1.4","5db37bb9da032c000f9e04fa","condB","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","60679","0.0-2.0-0.5","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4970.015000002604","","tonetest","audio-button-response","13","65651","0.0-2.0-1.5","5db37bb9da032c000f9e04fa","condB","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"4595.665000000736","","instructions","html-keyboard-response","14","70250","0.0-3.0","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","73971","0.0-4.0","5db37bb9da032c000f9e04fa","condB","","","","","","","true","","","","","","","","","",""
"17939.11500000104","","instructions","instructions","16","91911","0.0-5.0","5db37bb9da032c000f9e04fa","condB","[{""page_index"":0,""viewing_time"":17938.954999997804}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","92412","0.0-6.0-0.0","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3796","","practice","audio-keyboard-response","18","96213","0.0-6.0-1.0","5db37bb9da032c000f9e04fa","condB","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","97217","0.0-6.0-0.1","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2630","","practice","audio-keyboard-response","20","99850","0.0-6.0-1.1","5db37bb9da032c000f9e04fa","condB","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","48","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","100855","0.0-6.0-0.2","5db37bb9da032c000f9e04fa","condB","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3233","","practice","audio-keyboard-response","22","104089","0.0-6.0-1.2","5db37bb9da032c000f9e04fa","condB","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
