"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"5123","micr.con.consent.html","consent","external-html","0","5142","0.0-0.0","5f441dda761e0a72e306807d","condA","","","","","","","","","","","","","","","","",""
"3068","","instructions","instructions","1","8215","0.0-1.0","5f441dda761e0a72e306807d","condA","[{""page_index"":0,""viewing_time"":1551},{""page_index"":1,""viewing_time"":1472},{""page_index"":2,""viewing_time"":45}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","8717","0.0-2.0-0.0","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3931","","tonetest","audio-button-response","3","12649","0.0-2.0-1.0","5f441dda761e0a72e306807d","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","13152","0.0-2.0-0.1","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3730","","tonetest","audio-button-response","5","16883","0.0-2.0-1.1","5f441dda761e0a72e306807d","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","17385","0.0-2.0-0.2","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3570","","tonetest","audio-button-response","7","20957","0.0-2.0-1.2","5f441dda761e0a72e306807d","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","21459","0.0-2.0-0.3","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"2179","","tonetest","audio-button-response","9","23640","0.0-2.0-1.3","5f441dda761e0a72e306807d","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","24143","0.0-2.0-0.4","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"3459","","tonetest","audio-button-response","11","27603","0.0-2.0-1.4","5f441dda761e0a72e306807d","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","28104","0.0-2.0-0.5","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"2138","","tonetest","audio-button-response","13","30242","0.0-2.0-1.5","5f441dda761e0a72e306807d","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"14102","","instructions","html-keyboard-response","14","44347","0.0-3.0","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing properly functioning headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","47789","0.0-4.0","5f441dda761e0a72e306807d","condA","","","","","","","true","","","","","","","","","",""
"2119","","instructions","instructions","16","49910","0.0-5.0","5f441dda761e0a72e306807d","condA","[{""page_index"":0,""viewing_time"":2119}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","50410","0.0-6.0-0.0","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"7440","","practice","audio-keyboard-response","18","57849","0.0-6.0-1.0","5f441dda761e0a72e306807d","condA","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","58851","0.0-6.0-0.1","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4229","","practice","audio-keyboard-response","20","63087","0.0-6.0-1.1","5f441dda761e0a72e306807d","condA","","resources/audio/practiceStim/S1_AI_21_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","21","64089","0.0-6.0-0.2","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"11499","","practice","audio-keyboard-response","22","75598","0.0-6.0-1.2","5f441dda761e0a72e306807d","condA","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","23","76599","0.0-6.0-0.3","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"10400","","practice","audio-keyboard-response","24","87000","0.0-6.0-1.3","5f441dda761e0a72e306807d","condA","","resources/audio/practiceStim/S1_AI_21_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
"2039","","instructions","instructions","25","89541","0.0-7.0","5f441dda761e0a72e306807d","condA","[{""page_index"":0,""viewing_time"":2039}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","26","90042","0.0-8.0-0.0","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4211","","test","audio-keyboard-response","27","94253","0.0-8.0-1.0","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S9_AU_11_bxa_Step-2.wav","48","","","","","AU","resources/audio/wordStim/S9_AU_11_bxa_Step-2.wav","S9","11","bxa","2","CN","1","0","false"
"null","","fixation","html-keyboard-response","28","95255","0.0-8.0-0.1","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4979","","test","audio-keyboard-response","29","100237","0.0-8.0-1.1","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S9_AI_22_axb_Step-7.wav","49","","","","","AI","resources/audio/wordStim/S9_AI_22_axb_Step-7.wav","S9","22","axb","7","CN","0","1","false"
"null","","fixation","html-keyboard-response","30","101239","0.0-8.0-0.2","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3981","","test","audio-keyboard-response","31","105224","0.0-8.0-1.2","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S3_AU_17_bxa_Step-6.wav","49","","","","","AU","resources/audio/wordStim/S3_AU_17_bxa_Step-6.wav","S3","17","bxa","6","MI","1","1","true"
"null","","fixation","html-keyboard-response","32","106226","0.0-8.0-0.3","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3160","","test","audio-keyboard-response","33","109379","0.0-8.0-1.3","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S3_AI_30_bxa_Step-8.wav","49","","","","","AI","resources/audio/wordStim/S3_AI_30_bxa_Step-8.wav","S3","30","bxa","8","MI","1","1","true"
"null","","fixation","html-keyboard-response","34","110382","0.0-8.0-0.4","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3269","","test","audio-keyboard-response","35","113656","0.0-8.0-1.4","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S3_AI_25_axb_Step-7.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_25_axb_Step-7.wav","S3","25","axb","7","MI","0","0","true"
"null","","fixation","html-keyboard-response","36","114660","0.0-8.0-0.5","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3560","","test","audio-keyboard-response","37","118226","0.0-8.0-1.5","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S3_AI_30_axb_Step-7.wav","48","","","","","AI","resources/audio/wordStim/S3_AI_30_axb_Step-7.wav","S3","30","axb","7","MI","0","0","true"
"null","","fixation","html-keyboard-response","38","119229","0.0-8.0-0.6","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"2792","","test","audio-keyboard-response","39","122026","0.0-8.0-1.6","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S9_AU_20_axb_Step-3.wav","49","","","","","AU","resources/audio/wordStim/S9_AU_20_axb_Step-3.wav","S9","20","axb","3","CN","0","1","false"
"null","","fixation","html-keyboard-response","40","123028","0.0-8.0-0.7","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3571","","test","audio-keyboard-response","41","126607","0.0-8.0-1.7","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S9_AI_30_bxa_Step-2.wav","48","","","","","AI","resources/audio/wordStim/S9_AI_30_bxa_Step-2.wav","S9","30","bxa","2","CN","1","0","false"
"null","","fixation","html-keyboard-response","42","127609","0.0-8.0-0.8","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"3331","","test","audio-keyboard-response","43","130942","0.0-8.0-1.8","5f441dda761e0a72e306807d","condA","","resources/audio/wordStim/S9_AU_18_bxa_Step-4.wav","48","","","","","AU","resources/audio/wordStim/S9_AU_18_bxa_Step-4.wav","S9","18","bxa","4","CN","1","0","false"
"null","","fixation","html-keyboard-response","44","131945","0.0-8.0-0.9","5f441dda761e0a72e306807d","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
