"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"25972","micr.con.consent.html","consent","external-html","0","26134","0.0-0.0","5d923c2e235f4b0017f269c2","condA","","","","","","","","","","","","","","","","",""
"1081047","","instructions","instructions","1","1107207","0.0-1.0","5d923c2e235f4b0017f269c2","condA","[{""page_index"":0,""viewing_time"":1051441},{""page_index"":1,""viewing_time"":21680},{""page_index"":2,""viewing_time"":7924}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","1107724","0.0-2.0-0.0","5d923c2e235f4b0017f269c2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5047","","tonetest","audio-button-response","3","1112819","0.0-2.0-1.0","5d923c2e235f4b0017f269c2","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","1113324","0.0-2.0-0.1","5d923c2e235f4b0017f269c2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4867","","tonetest","audio-button-response","5","1118200","0.0-2.0-1.1","5d923c2e235f4b0017f269c2","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","1118704","0.0-2.0-0.2","5d923c2e235f4b0017f269c2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4572","","tonetest","audio-button-response","7","1123279","0.0-2.0-1.2","5d923c2e235f4b0017f269c2","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","1123785","0.0-2.0-0.3","5d923c2e235f4b0017f269c2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4565","","tonetest","audio-button-response","9","1128354","0.0-2.0-1.3","5d923c2e235f4b0017f269c2","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","1128859","0.0-2.0-0.4","5d923c2e235f4b0017f269c2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4370","","tonetest","audio-button-response","11","1133231","0.0-2.0-1.4","5d923c2e235f4b0017f269c2","condA","","../../src/audio/toneTest_2.wav","","1","1","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","1133735","0.0-2.0-0.5","5d923c2e235f4b0017f269c2","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4422","","tonetest","audio-button-response","13","1138159","0.0-2.0-1.5","5d923c2e235f4b0017f269c2","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"29775","","instructions","html-keyboard-response","14","1167939","0.0-3.0","5d923c2e235f4b0017f269c2","condA","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing properly functioning headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","1201768","0.0-4.0","5d923c2e235f4b0017f269c2","condA","","","","","","","true","","","","","","","","","",""
"36759","","instructions","instructions","16","1238532","0.0-5.0","5d923c2e235f4b0017f269c2","condA","[{""page_index"":0,""viewing_time"":36759}]","","","","","","","","","","","","","","","",""
