"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"119933.44999989495","micr.con.consent.html","consent","external-html","0","121162","0.0-0.0","5d558ebe886e3f0020e90fce","condA","","","","","","","","","","","","","","","","",""
"122031.74500004388","","instructions","instructions","1","243196","0.0-1.0","5d558ebe886e3f0020e90fce","condA","[{""page_index"":0,""viewing_time"":61976.85500001535},{""page_index"":1,""viewing_time"":47159.734999993816},{""page_index"":2,""viewing_time"":12893.97000009194}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","243703","0.0-2.0-0.0","5d558ebe886e3f0020e90fce","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5082.205000100657","","tonetest","audio-button-response","3","248792","0.0-2.0-1.0","5d558ebe886e3f0020e90fce","condA","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","249294","0.0-2.0-0.1","5d558ebe886e3f0020e90fce","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"5003.335000015795","","tonetest","audio-button-response","5","254299","0.0-2.0-1.1","5d558ebe886e3f0020e90fce","condA","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","254801","0.0-2.0-0.2","5d558ebe886e3f0020e90fce","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4730.454999953508","","tonetest","audio-button-response","7","259533","0.0-2.0-1.2","5d558ebe886e3f0020e90fce","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","260035","0.0-2.0-0.3","5d558ebe886e3f0020e90fce","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4570.765000069514","","tonetest","audio-button-response","9","264609","0.0-2.0-1.3","5d558ebe886e3f0020e90fce","condA","","../../src/audio/toneTest_3.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","265111","0.0-2.0-0.4","5d558ebe886e3f0020e90fce","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"6024.255000054836","","tonetest","audio-button-response","11","271139","0.0-2.0-1.4","5d558ebe886e3f0020e90fce","condA","","../../src/audio/toneTest_1.wav","","2","2","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","271642","0.0-2.0-0.5","5d558ebe886e3f0020e90fce","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"4847.1899998839945","","tonetest","audio-button-response","13","276493","0.0-2.0-1.5","5d558ebe886e3f0020e90fce","condA","","../../src/audio/toneTest_4.wav","","1","1","true","","","","","","","","","","",""
"6003.3100000582635","","instructions","html-keyboard-response","14","282498","0.0-3.0","5d558ebe886e3f0020e90fce","condA","","<div class=""vertical-center""><p><b>Your score was 6/6.</b></p><p>If you scored below 6, please ensure that you are wearing properly functioning headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
