"rt","url","trial_role","trial_type","trial_index","time_elapsed","internal_node_id","participantId","condition","view_history","stimulus","key_press","button_pressed","correct_answer","correct_response","success","vowel","wordStim","speaker","sentNum","order","step","speakerIdentity","raised_answer","key_response","raised_response"
"21172.664999990957","micr.con.consent.html","consent","external-html","0","21205","0.0-0.0","5f3c35f98baa00a729e2efe7","condA","","","","","","","","","","","","","","","","",""
"47486.10999999801","","instructions","instructions","1","68693","0.0-1.0","5f3c35f98baa00a729e2efe7","condA","[{""page_index"":0,""viewing_time"":23429.615000000922},{""page_index"":1,""viewing_time"":13143.745000008494},{""page_index"":2,""viewing_time"":10912.140000000363}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","2","69197","0.0-2.0-0.0","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"7254.170000000158","","tonetest","audio-button-response","3","76453","0.0-2.0-1.0","5f3c35f98baa00a729e2efe7","condA","","../../src/audio/toneTest_2.wav","","0","1","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","4","76954","0.0-2.0-0.1","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"2441.415000008419","","tonetest","audio-button-response","5","79397","0.0-2.0-1.1","5f3c35f98baa00a729e2efe7","condA","","../../src/audio/toneTest_6.wav","","2","0","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","6","79905","0.0-2.0-0.2","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"1506.6700000024866","","tonetest","audio-button-response","7","81413","0.0-2.0-1.2","5f3c35f98baa00a729e2efe7","condA","","../../src/audio/toneTest_1.wav","","1","2","false","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","8","81925","0.0-2.0-0.3","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"1006.824999989476","","tonetest","audio-button-response","9","82933","0.0-2.0-1.3","5f3c35f98baa00a729e2efe7","condA","","../../src/audio/toneTest_5.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","10","83445","0.0-2.0-0.4","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"1510.4599999904167","","tonetest","audio-button-response","11","84957","0.0-2.0-1.4","5f3c35f98baa00a729e2efe7","condA","","../../src/audio/toneTest_6.wav","","0","0","true","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","12","85458","0.0-2.0-0.5","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","",""
"866.2650000187568","","tonetest","audio-button-response","13","86325","0.0-2.0-1.5","5f3c35f98baa00a729e2efe7","condA","","../../src/audio/toneTest_4.wav","","2","1","false","","","","","","","","","","",""
"4614.975000004051","","instructions","html-keyboard-response","14","90941","0.0-3.0","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center""><p><b>Your score was 2/6.</b></p><p>If you scored below 6, please ensure that you are wearing properly functioning headphones and in a quiet location free of distractions.</p><p><i>To continue to the main experiment, press SPACE.</i></p></div>","32","","","","","","","","","","","","","",""
"","","","fullscreen","15","94255","0.0-4.0","5f3c35f98baa00a729e2efe7","condA","","","","","","","true","","","","","","","","","",""
"3501.544999977341","","instructions","instructions","16","97757","0.0-5.0","5f3c35f98baa00a729e2efe7","condA","[{""page_index"":0,""viewing_time"":3501.4349999837577}]","","","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","17","98258","0.0-6.0-0.0","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"9928","","practice","audio-keyboard-response","18","108189","0.0-6.0-1.0","5f3c35f98baa00a729e2efe7","condA","","resources/audio/practiceStim/S1_AU_14_axb_Step-6.wav","49","","","","","","","","","","","","","",""
"null","","fixation","html-keyboard-response","19","109215","0.0-6.0-0.1","5f3c35f98baa00a729e2efe7","condA","","<div class=""vertical-center"" style='width:60%;'><p style='font-weight:bold;'>Does the middle word sound more like the first word (A) or the last word (B)?</p> <br> <div class=""container""> <div id=""a-box""> <p class=""title-text"">A</h3></p> </div> <div id=""x-box""> <p class=""title-text"">X<p> </div> <div id=""b-box""> <p class=""title-text"">B</p></div> <br> <div style='float: left;padding-left:30px;'><p>Press '1' for A</p></div><div style='float: right;padding-right:30px;'><p>Press '0' for B</p> </div> </div></div>","null","","","","","","","","","","","","","",""
"4096","","practice","audio-keyboard-response","20","113305","0.0-6.0-1.1","5f3c35f98baa00a729e2efe7","condA","","resources/audio/practiceStim/S1_AU_14_bxa_Step-6.wav","48","","","","","","","","","","","","","",""
